id,date,day,month,year,customer_age,age_group,customer_gender,country,state,product_category,sub_category,product,order_quantity,unit_cost,unit_price,profit,cost,revenue
5093,2014-04-28,28,April,2014,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
106139,2016-05-31,31,May,2016,50,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,58,40,98
55422,2013-05-19,19,May,2013,48,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
72835,2015-06-10,6,October,2015,26,Young Adults (25-34),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, L",12,26,70,511,312,823
30452,2013-08-19,19,August,2013,28,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,533,325,858
72345,2016-12-05,12,May,2016,63,Adults (35-64),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, S",28,26,70,801,728,1529
68294,2013-02-04,2,April,2013,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
61498,2014-01-27,27,January,2014,41,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
57513,2016-05-24,24,May,2016,46,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
58056,2012-10-25,25,October,2012,23,Youth (<25),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1260,2504,3764
91904,2014-04-16,16,April,2014,55,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,23,2,5,67,46,113
100731,2014-02-16,16,February,2014,20,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,1,1,4,3,1,4
65648,2013-11-10,11,October,2013,56,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,396,713,1109
93139,2015-08-25,25,August,2015,22,Youth (<25),M,France,Yveline,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,4,8,12
18023,2015-11-24,24,November,2015,33,Young Adults (25-34),F,Australia,Queensland,Clothing,Caps,AWC Logo Cap,25,7,9,14,175,189
70903,2015-01-12,1,December,2015,31,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,158,344,502
32044,2013-10-18,18,October,2013,22,Youth (<25),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",28,13,35,577,364,941
57897,2015-09-05,9,May,2015,48,Adults (35-64),F,United States,Massachusetts,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,776,1266,2042
41222,2014-05-23,23,May,2014,31,Young Adults (25-34),M,France,Val de Marne,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,190,169,359
77422,2014-03-23,23,March,2014,53,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,7,12,19
90164,2015-09-27,27,September,2015,41,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,24,11,30,442,264,706
87419,2016-10-06,10,June,2016,30,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,21,1,4,45,21,66
85273,2015-09-10,9,October,2015,33,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,14,15,29
31271,2015-09-10,9,October,2015,24,Youth (<25),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,176,117,293
37244,2013-06-08,6,August,2013,21,Youth (<25),M,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,59,39,98
79480,2013-07-09,7,September,2013,39,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,25,13,35,541,325,866
93672,2016-03-15,15,March,2016,35,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,ML Road Tire,25,9,25,319,225,544
112544,2013-08-27,27,August,2013,46,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, L",21,24,64,813,504,1317
60770,2014-08-06,8,June,2014,52,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,126,344,470
105695,2016-06-04,6,April,2016,42,Adults (35-64),M,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,21,2,5,44,42,86
90157,2015-09-18,18,September,2015,41,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,26,11,30,478,286,764
44145,2016-05-01,5,January,2016,22,Youth (<25),F,Germany,Saarland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",21,38,50,63,798,861
64906,2012-01-30,30,January,2012,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,154,688,842
89171,2014-11-07,11,July,2014,47,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire,21,11,29,354,231,585
25647,2015-11-14,14,November,2015,24,Youth (<25),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,20,8,22,276,160,436
26766,2014-09-05,9,May,2014,43,Adults (35-64),F,United Kingdom,England,Accessories,Fenders,Fender Set - Mountain,2,8,22,26,16,42
90756,2014-01-02,1,February,2014,35,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,ML Road Tire,13,9,25,185,117,302
86884,2015-03-09,3,September,2015,45,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,HL Mountain Tire,11,13,35,227,143,370
12742,2014-04-19,19,April,2014,35,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,161,90,251
70200,2013-04-26,26,April,2013,47,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,191,344,535
45067,2016-06-06,6,June,2016,32,Young Adults (25-34),M,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",8,38,50,24,304,328
11405,2015-07-27,27,July,2015,28,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
32541,2016-05-03,5,March,2016,17,Youth (<25),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,34,26,60
83365,2016-04-24,24,April,2016,23,Youth (<25),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,12,21,33
49341,2015-12-21,21,December,2015,18,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
35240,2014-04-26,26,April,2014,36,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",25,13,35,515,325,840
1618,2014-03-04,3,April,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
32488,2013-02-08,2,August,2013,40,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,476,286,762
103816,2016-04-20,20,April,2016,31,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
98281,2014-12-03,12,March,2014,45,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,10,17,27
44466,2013-09-28,28,September,2013,42,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",22,42,54,3,924,927
50838,2013-02-17,17,February,2013,24,Youth (<25),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
57053,2011-06-28,28,June,2011,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,479,590,1069
72825,2016-07-31,31,July,2016,38,Adults (35-64),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",11,26,70,469,286,755
28707,2015-10-24,24,October,2015,37,Adults (35-64),M,Australia,Queensland,Clothing,Gloves,"Half-Finger Gloves, S",28,9,24,312,252,564
67919,2011-05-20,20,May,2011,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,556,1032,1588
93796,2014-01-20,20,January,2014,30,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,ML Road Tire,1,9,25,16,9,25
23515,2015-11-16,16,November,2015,46,Adults (35-64),M,France,Hauts de Seine,Accessories,Fenders,Fender Set - Mountain,4,8,22,50,32,82
33066,2014-02-01,2,January,2014,24,Youth (<25),M,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,262,208,470
65895,2015-10-28,28,October,2015,27,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,185,344,529
108268,2013-07-12,7,December,2013,23,Youth (<25),M,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,19,1,4,43,19,62
49654,2014-03-03,3,March,2014,17,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-100 Black, 38",1,1898,3375,1038,1898,2936
72408,2014-03-27,27,March,2014,22,Youth (<25),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, M",11,26,70,315,286,601
36778,2013-08-20,20,August,2013,36,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,346,208,554
25770,2013-12-17,17,December,2013,29,Young Adults (25-34),M,United States,California,Accessories,Fenders,Fender Set - Mountain,13,8,22,176,104,280
50898,2014-03-23,23,March,2014,40,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
92379,2013-09-30,30,September,2013,57,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,ML Road Tire,29,9,25,370,261,631
102133,2016-04-18,18,April,2016,33,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,28,8,21,241,224,465
55722,2013-09-20,20,September,2013,21,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,961,1266,2227
68152,2013-08-02,8,February,2013,28,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,205,713,918
21163,2016-01-27,27,January,2016,42,Adults (35-64),F,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,20,7,9,38,140,178
99321,2015-11-30,30,November,2015,44,Adults (35-64),F,Germany,Hamburg,Accessories,Tires and Tubes,ML Road Tire,6,9,25,86,54,140
57379,2011-09-18,18,September,2011,28,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",4,1252,2295,3988,5008,8996
77396,2014-05-06,5,June,2014,54,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,19,2,5,36,38,74
100935,2016-02-21,21,February,2016,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,8,8,21,97,64,161
53195,2016-04-21,21,April,2016,33,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
47981,2015-12-25,25,December,2015,27,Young Adults (25-34),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",3,42,54,13,126,139
15714,2013-09-08,9,August,2013,22,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,64,42,106
66142,2012-12-11,12,November,2012,24,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1141,3110,4251
11168,2014-04-05,4,May,2014,53,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
104353,2013-12-30,30,December,2013,40,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Road Tire Tube,21,1,4,61,21,82
110123,2015-09-17,17,September,2015,34,Young Adults (25-34),F,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,330,1482,1812
16540,2016-12-03,12,March,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,6,6,12
112481,2015-08-24,24,August,2015,26,Young Adults (25-34),F,Australia,New South Wales,Clothing,Vests,"Classic Vest, S",25,24,64,792,600,1392
21442,2014-02-17,17,February,2014,23,Youth (<25),M,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,18,3,8,87,54,141
62706,2012-09-17,17,September,2012,27,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1141,3110,4251
17557,2016-03-28,28,March,2016,55,Adults (35-64),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,14,7,9,23,98,121
8216,2014-01-04,1,April,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
70057,2016-03-21,21,March,2016,54,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,174,344,518
14766,2014-05-20,20,May,2014,31,Young Adults (25-34),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,27,15,42
111868,2014-06-20,20,June,2014,41,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,592,1482,2074
43806,2014-01-14,14,January,2014,18,Youth (<25),F,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",3,38,50,3,114,117
56082,2014-08-04,8,April,2014,58,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
71299,2015-01-07,1,July,2015,30,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1335,2171,3506
25385,2016-12-01,12,January,2016,19,Youth (<25),M,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,6,8,22,83,48,131
110279,2015-08-20,20,August,2015,25,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2,1482,2384,755,2964,3719
55170,2014-03-17,17,March,2014,40,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,341,420,761
12106,2014-05-16,16,May,2014,35,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
5718,2014-02-26,26,February,2014,26,Young Adults (25-34),F,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
85753,2016-09-05,9,May,2016,27,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,74,50,124
47294,2013-02-11,2,November,2013,27,Young Adults (25-34),F,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",29,38,50,290,1102,1392
32048,2014-01-18,18,January,2014,22,Youth (<25),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",1,13,35,21,13,34
985,2015-11-15,15,November,2015,33,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,476,354,830
40855,2015-12-21,21,December,2015,38,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,293,195,488
20928,2014-04-16,16,April,2014,50,Adults (35-64),F,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,16,7,9,31,112,143
84964,2014-02-21,21,February,2014,36,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Road Tire Tube,11,1,4,27,11,38
31865,2015-10-29,29,October,2015,49,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",12,13,35,188,156,344
51600,2013-09-10,9,October,2013,35,Adults (35-64),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,683,1266,1949
49143,2015-07-16,16,July,2015,42,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",5,38,50,25,190,215
23725,2016-03-13,13,March,2016,30,Young Adults (25-34),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,8,8,22,73,64,137
36172,2014-10-04,10,April,2014,38,Adults (35-64),M,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,371,247,618
72596,2014-04-05,4,May,2014,38,Adults (35-64),F,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, M",30,26,70,858,780,1638
14784,2014-04-05,4,May,2014,20,Youth (<25),M,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,90,48,138
6104,2014-03-31,31,March,2014,54,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
15502,2015-08-21,21,August,2015,43,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,142,72,214
88255,2015-07-11,7,November,2015,36,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,16,17,33
79257,2014-06-01,6,January,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,32,22,54
28284,2014-02-04,2,April,2014,33,Young Adults (25-34),F,Australia,New South Wales,Clothing,Gloves,"Half-Finger Gloves, L",19,9,24,226,171,397
91739,2014-04-24,24,April,2014,41,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,12,18,30
29841,2015-02-11,2,November,2015,33,Young Adults (25-34),M,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,295,234,529
42211,2015-11-22,22,November,2015,30,Young Adults (25-34),F,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,27,21,48
102502,2014-04-14,14,April,2014,17,Youth (<25),F,United States,Oregon,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5,7,6,13
49517,2015-07-31,31,July,2015,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
106480,2016-06-23,23,June,2016,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,13,21,34
43344,2013-04-09,4,September,2013,22,Youth (<25),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",18,42,54,2,756,758
71369,2015-04-22,22,April,2015,29,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,126,344,470
72280,2013-12-08,12,August,2013,28,Young Adults (25-34),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, S",21,26,70,601,546,1147
55471,2015-04-17,17,April,2015,26,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",3,420,769,747,1260,2007
71941,2015-10-12,10,December,2015,20,Youth (<25),F,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, S",10,26,70,412,260,672
49523,2015-11-27,27,November,2015,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
45936,2014-07-03,7,March,2014,43,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",23,42,54,251,966,1217
10723,2013-11-11,11,November,2013,39,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
107375,2016-06-30,30,June,2016,47,Adults (35-64),M,France,Essonne,Accessories,Tires and Tubes,Road Tire Tube,14,1,4,40,14,54
37913,2015-05-09,5,September,2015,25,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,511,312,823
81957,2016-01-28,28,January,2016,49,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,17,30,47
106983,2016-06-06,6,June,2016,27,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,24,8,21,292,192,484
94768,2013-08-12,8,December,2013,24,Youth (<25),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,15,20,35
26774,2013-10-28,28,October,2013,39,Adults (35-64),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,12,8,22,165,96,261
8579,2016-05-14,14,May,2016,26,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,36,34,70
72301,2015-12-17,17,December,2015,32,Young Adults (25-34),F,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, L",16,26,70,458,416,874
21982,2014-02-18,18,February,2014,43,Adults (35-64),F,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8,121,75,196
